train_loss,train_accuracy,test_loss,test_accuracy,long_loss,long_accuracy
0.017931394,0.9294312,0.014013212,0.94768757,0.01642636,0.9291812
0.018304538,0.92071867,0.021929722,0.90106255,0.020638522,0.90668434
0.026088372,0.873325,0.01915254,0.9192813,0.016742053,0.92947495
0.014722935,0.94457495,0.014476964,0.9434844,0.0124792885,0.9495312
0.01243911,0.96096563,0.01219601,0.9628438,0.0078856675,0.9759562
0.012950909,0.9556155,0.014601094,0.94725007,0.010142422,0.96458745
0.012555575,0.95819384,0.0127191935,0.9564688,0.016105484,0.9289781
0.0151495375,0.9392938,0.024108894,0.87821877,0.014922692,0.93627185
0.014232011,0.94719994,0.012694658,0.9542032,0.011051731,0.95884687
0.01231486,0.95862806,0.0121367555,0.96162504,0.0127378935,0.9488281
0.011941433,0.9615438,0.0145342685,0.9470938,0.014736961,0.9375219
0.015451041,0.93968743,0.013832128,0.9527188,0.014641267,0.938275
0.012133876,0.9619094,0.011831596,0.96431255,0.010615972,0.9599656
0.010903551,0.9685282,0.0112130465,0.96520317,0.010555204,0.9598594
0.01094085,0.9677312,0.013864732,0.9497657,0.011898895,0.9527062
0.010736238,0.9701718,0.011186508,0.9660157,0.009064509,0.96804374
0.012407902,0.9590031,0.014331294,0.94734377,0.016030788,0.9305156
0.01557405,0.9429937,0.015050103,0.9427188,0.010743258,0.95984995
0.016910823,0.9330186,0.016506294,0.93325007,0.017255051,0.92301875
0.015278857,0.94121873,0.017526856,0.9249844,0.011604385,0.95640624
0.01236632,0.9588656,0.0132927485,0.95235944,0.008664855,0.97129375
0.01160396,0.9642094,0.011575596,0.96579695,0.008359135,0.972775
0.0107342,0.9699187,0.010690713,0.96943754,0.008959404,0.96843433
0.014893792,0.94320315,0.026830332,0.86512506,0.016282387,0.9309031
0.050352205,0.6854188,0.04795881,0.6870469,0.060371738,0.5665875
0.024697859,0.8942468,0.018636614,0.92343754,0.025155058,0.885525
0.0133130625,0.9568467,0.012703037,0.95807815,0.012219659,0.95300937
0.013418033,0.95464057,0.015439514,0.9412344,0.013707293,0.9435031
0.017776012,0.9264625,0.015420973,0.94632816,0.014560982,0.9401937
0.022882558,0.8929062,0.016888821,0.92923445,0.013850524,0.94446874
0.0120616965,0.9632437,0.012141748,0.96081257,0.01650925,0.9284531
0.011483792,0.9652062,0.011385344,0.96739066,0.014185434,0.9422562
0.012816489,0.95682496,0.013816994,0.9500782,0.015734954,0.93167496
0.01279377,0.95589995,0.01598483,0.93454695,0.017101299,0.9238406
0.014976446,0.94380325,0.017584078,0.9266719,0.009339443,0.9700812
0.026794383,0.86502504,0.03010628,0.8391719,0.04750756,0.7205406
0.019274313,0.9197937,0.019332673,0.9160157,0.021177022,0.9043281
0.013592651,0.95380616,0.01287498,0.957,0.01131084,0.9567406
0.020807257,0.91090935,0.02812674,0.8585469,0.029354649,0.84575933
0.020943541,0.90614676,0.016053371,0.9356719,0.020325467,0.9076656
0.013411472,0.95500624,0.012763265,0.95898443,0.01365577,0.9443562
0.012577891,0.9601749,0.01169527,0.96476567,0.009697487,0.9663781
0.012961491,0.9573969,0.01212503,0.96412504,0.012958106,0.94752496
0.012158825,0.9641531,0.012211648,0.9638907,0.010089715,0.96357185
0.016254656,0.9368875,0.01575729,0.942875,0.018086901,0.9197906
0.013138417,0.9553531,0.013022633,0.95635945,0.010836988,0.9607531
0.011552833,0.9642563,0.011222981,0.96623445,0.0090151625,0.9690875
0.011092696,0.9676468,0.012478556,0.96046877,0.008412482,0.9722312
0.011069034,0.96776545,0.010156657,0.9735313,0.009553921,0.96613437
0.010225633,0.9722938,0.012111031,0.96076566,0.008561923,0.9711875
0.03069766,0.8355969,0.043189835,0.7298438,0.043501753,0.7397062
0.02054357,0.91274697,0.012362216,0.96531254,0.012533128,0.9508531
0.012402133,0.96147805,0.010851608,0.96989065,0.00873851,0.9696094
0.013879509,0.9503781,0.014864841,0.94575006,0.013350753,0.9458281
0.011376963,0.9673906,0.012246287,0.9622657,0.009994648,0.9632656
0.009867192,0.97583425,0.01090512,0.96973443,0.009696078,0.9650406
0.009634213,0.97618127,0.010141196,0.9727657,0.008557984,0.97045
0.012210406,0.9611813,0.012452493,0.9637813,0.012838651,0.94827497
0.020658286,0.9111469,0.016019756,0.94606256,0.016087776,0.9334781
0.014157902,0.95255,0.013662349,0.95485944,0.011921775,0.9521312
0.020697579,0.9086375,0.038878933,0.78382814,0.037081063,0.80901563
0.02532031,0.87948114,0.014254729,0.95635945,0.015397832,0.9374531
0.024366867,0.88585,0.026842112,0.8718438,0.02260663,0.8931781
0.022646522,0.8967968,0.027913209,0.8642344,0.020277454,0.9050844
0.016909285,0.9347499,0.015314236,0.9418438,0.016120752,0.9308094
0.014143406,0.94934374,0.014497787,0.9460782,0.011611645,0.9551
0.015360576,0.9421905,0.021426646,0.8987188,0.014376335,0.93990934
0.014890023,0.9444123,0.0119764125,0.9628907,0.01945579,0.90970623
0.011091381,0.9686688,0.013850324,0.95070314,0.016063696,0.9286218
0.013184853,0.95348746,0.017633783,0.92425007,0.017496835,0.91823125
0.025725374,0.8781968,0.032557007,0.82382816,0.037800506,0.7937312
0.024612404,0.88517815,0.017187085,0.93687505,0.01577009,0.93485934
0.011653818,0.96606874,0.013003012,0.95668757,0.014312074,0.93930936
0.015287764,0.940328,0.04759639,0.73654693,0.050682086,0.7346
0.022501433,0.8975814,0.01573612,0.9409063,0.018264452,0.91807187
0.027247332,0.86800003,0.020480782,0.9107344,0.023612497,0.8897875
0.017236162,0.9311469,0.017291375,0.9289688,0.018349718,0.9169812
0.012956414,0.95745933,0.011281128,0.96593755,0.013104915,0.9463625
0.009361203,0.97775316,0.010582188,0.96842194,0.012160741,0.95079374
0.009142667,0.97844994,0.009693084,0.9733907,0.010994271,0.9563094
0.009609471,0.97517186,0.01093969,0.96726567,0.013552483,0.94355625
0.014360357,0.9462373,0.025001982,0.87423444,0.022786614,0.88720936
0.028389134,0.8589625,0.026190352,0.87406254,0.049274392,0.71901876
0.016405074,0.9391063,0.011871689,0.9670469,0.02544422,0.8785406
0.010672637,0.97069705,0.011347348,0.9655938,0.014784123,0.9366312
0.009891637,0.97312814,0.011155994,0.9659063,0.010992005,0.9576937
0.010413919,0.9710844,0.011484869,0.96243757,0.010052121,0.96362185
0.014489337,0.9467156,0.016304431,0.94043756,0.029340342,0.85008436
0.012650127,0.9594219,0.012108421,0.961875,0.019845376,0.90945625
0.010875001,0.96963763,0.011676755,0.9657344,0.013111921,0.9467531
0.009625047,0.97968125,0.008991772,0.9807032,0.01408055,0.94025624
0.008733955,0.9800217,0.00944177,0.97535944,0.012969289,0.94688433
0.012605211,0.95680314,0.01967857,0.91375005,0.016149828,0.9284468
0.011273211,0.965225,0.010722813,0.9696719,0.013194449,0.94544995
0.07200131,0.51550937,0.073549934,0.48009378,0.07324405,0.39620936
0.06351581,0.5058593,0.057634193,0.5407969,0.0711915,0.40559375
0.050324272,0.6170719,0.041325264,0.71635944,0.06787449,0.5315531
0.02831718,0.8353531,0.019173084,0.9208751,0.044274617,0.7576594
0.015110199,0.94580626,0.014141364,0.9508125,0.024480008,0.88124996
0.013122065,0.9562031,0.018333789,0.92262506,0.018201265,0.9163687
0.013915783,0.9498937,0.026336893,0.8683594,0.019547595,0.9096406
0.020508213,0.91024363,0.023952605,0.88057816,0.02179092,0.8955406
0.022815809,0.8935219,0.013746317,0.9546094,0.013393684,0.94633436
0.013566379,0.95182174,0.012639344,0.9557032,0.013167987,0.9454906
0.01329278,0.9535781,0.012653176,0.95617193,0.011747875,0.9531156
0.021746613,0.8996656,0.019363662,0.9180938,0.029229064,0.85339373
0.015120327,0.94329995,0.058149066,0.6516719,0.045641128,0.7553125
0.03675704,0.79279685,0.026641628,0.86717194,0.033302695,0.81951874
0.017422132,0.9296531,0.012781764,0.9600782,0.021831265,0.8966562
0.03426048,0.8189501,0.020993762,0.91001564,0.027056841,0.8718
0.04311546,0.7480126,0.040737413,0.76312506,0.056248132,0.63653433
0.025625916,0.88575,0.031463984,0.8432344,0.036565553,0.8108094
0.018671202,0.9263625,0.016470518,0.9389844,0.02291957,0.892425
0.014501694,0.9496313,0.016747706,0.93531257,0.021265851,0.89953434
0.013691759,0.9535218,0.01633792,0.9332344,0.013412185,0.944075
0.016871246,0.9334407,0.012967982,0.9573125,0.03168133,0.83614373
0.017783081,0.92822486,0.0140279755,0.95181257,0.024890514,0.8753656
0.0097541865,0.9770625,0.009591343,0.97729695,0.014990674,0.93316245
0.010951438,0.96673745,0.013078486,0.9576563,0.020513527,0.90009373
0.015996296,0.93894994,0.014720287,0.9459688,0.025094157,0.87623745
0.014420366,0.9461406,0.0123617835,0.95918757,0.014524294,0.93658125
0.013156072,0.952622,0.012655595,0.95675004,0.013771423,0.9402968
0.012433108,0.95727503,0.033848308,0.8231719,0.022934709,0.88830936
0.018395362,0.92367196,0.013351288,0.9577813,0.015112891,0.93402183
0.0119938515,0.96339995,0.010920873,0.9664063,0.011967248,0.9515062
0.011599133,0.9622844,0.0120430635,0.9602969,0.013628889,0.9406656
0.018224537,0.92254996,0.019566076,0.91937506,0.029218571,0.8549562
0.011305707,0.9674843,0.01013698,0.9733438,0.015938789,0.92891246
0.011975639,0.9621031,0.009848815,0.9785313,0.018189238,0.9174187
0.011448307,0.96372175,0.013203423,0.94837505,0.017763676,0.9179531
0.009909392,0.97236234,0.012899472,0.95543754,0.014500728,0.9366906
0.009257071,0.97610307,0.00959445,0.97325003,0.013083926,0.94456875
0.008516859,0.9803375,0.010930015,0.9652813,0.012829433,0.94567496
0.0077974387,0.985153,0.008334473,0.9819063,0.016609443,0.9255875
0.0074187554,0.98627806,0.008793409,0.97873443,0.014912396,0.9345656
0.008559273,0.97935,0.011022525,0.96668756,0.013220179,0.94374686
0.012317955,0.95937186,0.013457174,0.95412505,0.013625573,0.9424875
0.014017104,0.9498563,0.023385314,0.8934844,0.018039325,0.91837186
0.03748095,0.7928406,0.041798368,0.7555313,0.049813855,0.69616246
0.027327185,0.8658625,0.020230532,0.9174063,0.02289308,0.8882906
0.017143663,0.9344375,0.020980345,0.9121563,0.015797874,0.93128747
0.018711403,0.92360616,0.02322765,0.89207816,0.016641619,0.9262312
0.024912324,0.8838751,0.0212772,0.91312504,0.04485937,0.74953437
0.04304132,0.7362594,0.079516836,0.41934377,0.082054034,0.38808435
0.06940668,0.46757498,0.061231695,0.51120317,0.07037706,0.43652186
0.05288673,0.6041312,0.04657414,0.68023443,0.070110366,0.526225
0.036169525,0.779528,0.03384378,0.8261563,0.04242053,0.7675312
0.03344848,0.8280312,0.032404438,0.82893753,0.044892102,0.7400937
0.029019661,0.8486751,0.017011074,0.93542194,0.039469223,0.7893156
0.017255137,0.9337344,0.018039752,0.9272344,0.01349897,0.9454062
0.040384617,0.7782,0.023761269,0.89590627,0.02553166,0.88387185
0.020691844,0.9115844,0.013498746,0.9555313,0.025754571,0.87167186
0.012703525,0.958622,0.01162552,0.96456254,0.017397722,0.9192219
0.018123675,0.92443436,0.026602475,0.8690938,0.03354822,0.8227906
0.024017971,0.8907594,0.017915417,0.93332815,0.051823374,0.7090187
0.01997256,0.9143438,0.013419084,0.95557815,0.024143796,0.8831781
0.011041885,0.96785,0.011327353,0.9669844,0.013451271,0.9422062
0.009068921,0.97828746,0.009343491,0.9755938,0.013068125,0.9446281
0.009357842,0.97517806,0.015761094,0.93595314,0.013775986,0.94069684
0.009760036,0.97400934,0.009718151,0.97331256,0.017720016,0.91815937
0.008491916,0.9810186,0.010891667,0.9657032,0.017258933,0.9211531
0.007884385,0.9839251,0.007871836,0.9850938,0.017229548,0.9213312
0.007928654,0.98319376,0.008660065,0.9790938,0.019005723,0.9125625
0.011264805,0.96564996,0.015454504,0.9422501,0.032903574,0.8357031
0.011098816,0.9659126,0.010731006,0.9682344,0.015628148,0.9302
0.008095421,0.9829156,0.008022231,0.98493755,0.014839104,0.93505937
0.00863969,0.97944045,0.00860807,0.9804688,0.013081852,0.94408435
0.008038038,0.98319364,0.009447888,0.9760157,0.016523302,0.9256312
0.0076569957,0.9865594,0.008339521,0.981625,0.016762258,0.92398435
0.007646359,0.9845093,0.009181478,0.97450006,0.016324442,0.9252906
0.0072213095,0.9869499,0.008461902,0.97875005,0.017017893,0.9216031
0.023255963,0.8878844,0.02902814,0.84175,0.03686003,0.7888562
0.016491853,0.9371842,0.02152942,0.9045469,0.025766995,0.87558436
0.018412841,0.9223187,0.041306887,0.77737504,0.043327294,0.7676875
0.021094618,0.9083312,0.029324582,0.8612032,0.052644417,0.7250406
0.03021507,0.8500656,0.03843584,0.7856719,0.05310018,0.6857906
0.022979956,0.8941842,0.015067563,0.9419688,0.039948586,0.7801031
0.010937536,0.9681251,0.009701699,0.975875,0.023321832,0.8860812
0.008991477,0.977525,0.011807307,0.96050006,0.016320981,0.92487186
0.008242735,0.9819532,0.008513813,0.9804219,0.018669015,0.91223747
0.0074848263,0.98554367,0.008126744,0.9822188,0.012332665,0.9469031
0.0077558365,0.9834031,0.0088858325,0.9773282,0.014032055,0.9362812
0.0072691,0.9865782,0.0073580523,0.98742193,0.013134924,0.9430281
0.006892843,0.9886969,0.007785081,0.98262507,0.013175622,0.9415531
0.025243651,0.8998749,0.22694564,0.37415627,0.09564978,0.40537187
0.103978306,0.37384686,0.07258196,0.41956252,0.07268065,0.37340623
0.0669025,0.43988755,0.06251997,0.46820316,0.06844606,0.39105624
0.060980212,0.47843754,0.059199184,0.49220315,0.0666263,0.40469685
0.058229934,0.5017312,0.057145707,0.5116875,0.06576814,0.41575313
0.056235947,0.5168813,0.055684686,0.5240469,0.064962484,0.4205656
0.0545068,0.5366687,0.053760245,0.5461875,0.06423719,0.43010935
0.052873626,0.55222815,0.05197333,0.56007814,0.06412312,0.43374375
0.05107858,0.5739281,0.050542325,0.5803594,0.06369499,0.4463781
0.049150944,0.59355634,0.04771462,0.6164219,0.06633806,0.48348436
0.045390707,0.6370875,0.04300056,0.6604375,0.06510136,0.56053436
0.039625503,0.6979343,0.03824792,0.7067969,0.058369353,0.6236219
0.03631971,0.7396281,0.034586392,0.75215626,0.05996372,0.62785625
0.028471524,0.80658746,0.027032657,0.8327188,0.03525396,0.82296246
0.022345457,0.8731781,0.024630444,0.8679688,0.025847733,0.8696562
0.028459182,0.840225,0.052201077,0.66789067,0.10290778,0.38971874
0.030588774,0.8215906,0.022408321,0.87748444,0.029241174,0.8534156
0.051842224,0.68159986,0.09484628,0.307,0.0881828,0.28896874
0.08652778,0.34153125,0.075757176,0.35390627,0.07427049,0.32055625
0.0729691,0.3553344,0.071463816,0.3632344,0.07216499,0.32246563
0.07033365,0.37470937,0.06993641,0.3791719,0.0720373,0.32139373
0.06937486,0.38264373,0.069180675,0.38307816,0.0717662,0.3234156
0.06858491,0.38678753,0.068637304,0.3888125,0.0712586,0.33034062
0.067416295,0.3934187,0.06701503,0.39675003,0.07054518,0.3256781
0.066387326,0.40045002,0.06637364,0.39306253,0.07000137,0.329025
0.065790385,0.40391558,0.0656081,0.40068752,0.069558464,0.33324063
0.06523252,0.40926877,0.06510769,0.40706253,0.06944183,0.33879685
0.06472135,0.41394684,0.06453554,0.41078126,0.069262005,0.33826563
0.06383614,0.43031254,0.06357288,0.42971876,0.06898054,0.35114688
0.062781364,0.44612813,0.06233525,0.45845315,0.06850207,0.36689687
0.060840033,0.48831248,0.0578358,0.53607816,0.059265498,0.5193875
0.056339405,0.5479125,0.05396925,0.57996875,0.056005377,0.5460781
0.05131294,0.60134995,0.053439822,0.6002344,0.052652925,0.57575935
0.04589702,0.6496937,0.0411401,0.6928594,0.042168934,0.64735
0.04837418,0.6488594,0.07203494,0.4767969,0.06414225,0.51196873
0.056369428,0.59603435,0.046123266,0.6760625,0.04830266,0.6245
0.04122312,0.73053443,0.048655204,0.7024219,0.05361537,0.6516219
0.032423552,0.82498133,0.029290622,0.8517813,0.034999125,0.80817187
0.029108081,0.8477219,0.02383973,0.87879694,0.02121235,0.90463746
0.024695696,0.8762844,0.021331295,0.89650005,0.011188778,0.95979375
0.03188138,0.8339875,0.0525831,0.6878594,0.050118234,0.7063937
0.0317673,0.84022504,0.022890583,0.8869688,0.016570397,0.9306781
0.020099804,0.902728,0.023262404,0.8813438,0.01554123,0.9331406
0.03354222,0.81275636,0.033157278,0.8195938,0.02967557,0.846675
0.05971675,0.5891094,0.062177245,0.5339063,0.06792359,0.50911874
0.037692893,0.77936554,0.0211997,0.91504693,0.03447654,0.81464374
0.016312899,0.9367657,0.018147988,0.91845316,0.010496126,0.96215934
0.038894948,0.7573281,0.059857506,0.5613438,0.060234923,0.6007406
0.045388035,0.6784499,0.03062918,0.8234219,0.026023673,0.8693062
0.022269743,0.89515305,0.02755644,0.8554532,0.013789971,0.9417281
0.0712764,0.52509993,0.083216295,0.33214065,0.08368745,0.30716875
0.075258724,0.37377816,0.07146636,0.38739064,0.07334631,0.334875
0.068942845,0.4136938,0.067905426,0.42553127,0.071531,0.34962812
0.064243086,0.47769687,0.061361473,0.528375,0.07021658,0.40073436
0.050868165,0.66094065,0.048192345,0.6888438,0.061272647,0.57923436
0.06408961,0.5058594,0.064131156,0.45690626,0.06777504,0.38325
0.06026485,0.49502814,0.055335183,0.55818754,0.06270036,0.5239625
0.041511703,0.70995003,0.032326866,0.81881255,0.029347174,0.8487812
0.025993174,0.86846864,0.019093778,0.9201719,0.012078189,0.9638125
0.015565599,0.9410594,0.01572161,0.93831253,0.008578498,0.97660935
0.05130529,0.7066967,0.07939362,0.45584378,0.07994557,0.40539062
0.05989914,0.5939281,0.04754402,0.7085938,0.048628934,0.68955934
0.034562618,0.81475943,0.025900181,0.87856257,0.014369253,0.9556906
0.027547719,0.86337817,0.028691486,0.85579693,0.015013293,0.949175
0.027326303,0.8620376,0.044410985,0.72314066,0.027694017,0.85844684
0.026079606,0.86788744,0.023128822,0.89057815,0.0109951915,0.96194685
0.01917718,0.91609055,0.015958672,0.93600005,0.006644458,0.9848281
0.03044069,0.84185,0.027917901,0.85768753,0.025507158,0.873975
0.055732474,0.6463407,0.08787935,0.3305469,0.08276497,0.32339373
0.08046978,0.3485719,0.077061966,0.32896876,0.07429319,0.3192125
0.073487155,0.36492503,0.07269413,0.36026564,0.07239463,0.32721874
0.07122882,0.3712719,0.070784576,0.37250003,0.07132932,0.32729685
0.06984619,0.38048747,0.06976044,0.37653127,0.07058652,0.33334062
0.06898241,0.3868625,0.06901202,0.3787969,0.07014134,0.3321125
0.06833547,0.38799378,0.06838466,0.38043752,0.06983072,0.33702186
0.06780004,0.39090618,0.0678774,0.3881094,0.0696,0.33747813
0.067261405,0.39371568,0.06748351,0.38909376,0.06952104,0.33958748
0.066924274,0.39742813,0.06712239,0.38581252,0.06918526,0.34666875
0.06651078,0.40166247,0.06679408,0.39459378,0.068932705,0.34860623
0.06626859,0.4028406,0.06646219,0.38771877,0.06881808,0.34925938
0.06598881,0.40359685,0.06612461,0.40175003,0.06850935,0.35696873
0.06550435,0.40945312,0.06539833,0.40621877,0.06810395,0.36984062
0.06498212,0.41667187,0.06531328,0.40870315,0.06828402,0.36776248
0.06467083,0.41863126,0.064508386,0.4176094,0.06825168,0.36378124
0.06417568,0.42479375,0.064439714,0.42310938,0.06770044,0.37966874
0.063861996,0.43068123,0.06402281,0.42165628,0.067497216,0.38203123
0.063091435,0.44648758,0.06317402,0.4409844,0.06775636,0.38415
0.062517375,0.4582906,0.06280073,0.45120314,0.067715496,0.3896656
0.061754704,0.47236875,0.062309507,0.4566875,0.06691836,0.41834998
0.06055413,0.49354374,0.06051486,0.49431252,0.06567977,0.44615936
0.05866778,0.5324187,0.058725007,0.52453125,0.06245511,0.51720625
0.054933786,0.5885906,0.054106977,0.6110469,0.05368319,0.63594997
0.057005394,0.5964594,0.08151872,0.35378125,0.078210145,0.34560624
0.08735128,0.350425,0.07060427,0.3974844,0.06955287,0.3427875
0.066573694,0.41215935,0.063904434,0.43382815,0.06753118,0.35733438
0.06281621,0.44873118,0.060933948,0.469875,0.06653478,0.37038124
0.06033291,0.48113754,0.05802048,0.50751567,0.06630191,0.3890625
0.056110512,0.5383469,0.051644064,0.59193754,0.06336015,0.46366873
0.048564047,0.62803125,0.045883007,0.6483282,0.06278478,0.49729374
0.041877136,0.68218744,0.040632095,0.6944063,0.048402086,0.6069406
0.040329896,0.70570314,0.050690435,0.62865627,0.048759367,0.6060906
0.03997406,0.7297843,0.033780344,0.7871563,0.048768032,0.68109685
0.02495131,0.8624843,0.021974519,0.89398444,0.02201038,0.8915156
0.041463744,0.7597751,0.07529582,0.50912505,0.059153374,0.6203156
0.04920026,0.6955781,0.03296281,0.81601566,0.027072132,0.8755094
0.031105328,0.82812506,0.025153646,0.8721094,0.01578889,0.9380906
0.039276447,0.74245626,0.044421982,0.6536563,0.041830435,0.65767187
0.033996236,0.7771126,0.0445014,0.7212344,0.025345622,0.8618375
0.034956202,0.79754686,0.044338863,0.723375,0.029304074,0.83844376
0.037337355,0.7859187,0.04671351,0.71825004,0.040678438,0.750575
0.03640838,0.78736573,0.026188474,0.86270314,0.017967666,0.92561245
0.018782485,0.91865003,0.0147546455,0.9451719,0.008254725,0.9805156
0.016020749,0.9349874,0.020359617,0.9020313,0.0071277684,0.97994685
0.014967607,0.9382062,0.0125636,0.95442194,0.006287574,0.9836094
0.013001014,0.9484531,0.025726603,0.86689067,0.008288595,0.96918124
0.016567878,0.91871554,0.017105298,0.9062969,0.00870382,0.957825
0.014347592,0.934825,0.012123373,0.95106256,0.0052844533,0.9846594
0.037229728,0.75058746,0.043299668,0.6597969,0.0325343,0.73929685
0.029485762,0.81057817,0.0324527,0.81468755,0.020766346,0.89504373
0.019598745,0.903125,0.015487311,0.9307344,0.024696233,0.8766125
0.016618278,0.92562807,0.016990554,0.9244375,0.017365126,0.9191781
0.010482557,0.9662375,0.010443697,0.96445316,0.004877291,0.98945
0.009540591,0.9703875,0.011542691,0.9568282,0.0037827697,0.9941625
0.011619378,0.9560531,0.009516008,0.9694688,0.0036755702,0.9940937
0.012408073,0.9528967,0.009990481,0.9686563,0.0065829456,0.9790687
0.01829957,0.91694367,0.023288637,0.88868755,0.007990543,0.97225934
0.015510265,0.9348406,0.012867402,0.9493282,0.006329455,0.98030937
0.02487422,0.86540014,0.045737617,0.71764064,0.038726997,0.7764406
0.035967454,0.7731219,0.074338645,0.5216719,0.0700096,0.54475623
0.069454715,0.43260315,0.0647671,0.44189066,0.06925723,0.35526875
0.06220751,0.46674997,0.058960702,0.5014844,0.06705309,0.40069062
0.056684084,0.5278938,0.05334856,0.5578594,0.0705134,0.42981875
0.048846226,0.60400623,0.045478385,0.63531256,0.05354806,0.5773031
0.04974626,0.63469064,0.051526397,0.6391875,0.0498106,0.65294373
0.046541404,0.6659875,0.036529336,0.7432813,0.033900086,0.7485906
0.06436335,0.56845,0.10978371,0.32657814,0.08879088,0.31479374
0.092730634,0.32782817,0.07758764,0.3370625,0.0747497,0.30698124
0.07566211,0.3377906,0.074254334,0.33140627,0.07273296,0.30585313
0.073354445,0.3393781,0.072565176,0.3320469,0.07175727,0.31524375
0.0722877,0.3385875,0.07214876,0.33670315,0.071545914,0.31853437
0.07184755,0.3387469,0.07166932,0.330875,0.07147714,0.31554687
0.07135428,0.33887187,0.07091017,0.33882815,0.07127014,0.3145281
0.07083811,0.33838126,0.070646025,0.3341719,0.071189955,0.31617185
0.07059942,0.34077504,0.07073341,0.33853126,0.07105691,0.31569374
0.07040916,0.33918124,0.070663914,0.34384376,0.0709436,0.31839374
0.07014454,0.33954373,0.069981635,0.34314063,0.07077435,0.31509063
0.0698971,0.3434281,0.07010763,0.3562344,0.07068656,0.324375
0.06968191,0.34352815,0.06939826,0.34181252,0.070367225,0.32072812
0.06943875,0.3439531,0.069389656,0.3467344,0.0701891,0.32324687
0.069247,0.34846556,0.06922691,0.34545314,0.07012975,0.32155937
0.069050476,0.3462656,0.068855725,0.35009375,0.069947615,0.32877186
0.06878016,0.35190627,0.06863833,0.365875,0.06986013,0.3370125
0.06869232,0.35427186,0.06845035,0.346125,0.06961277,0.33255
0.0683664,0.3573156,0.06832788,0.3557969,0.06967796,0.3302406
0.0681398,0.35970628,0.06795683,0.36240625,0.06945647,0.3368281
0.06793665,0.36620626,0.06760801,0.37451565,0.06939931,0.34210935
0.067628115,0.37219372,0.06751438,0.3833594,0.06925768,0.3481375
0.06731864,0.37852815,0.06685103,0.39762503,0.06888895,0.35315624
0.06689238,0.38557187,0.06644329,0.39715627,0.06856352,0.35140938
0.0665684,0.391525,0.066346854,0.39659378,0.068455584,0.35332498
0.06637192,0.39390308,0.06605811,0.4056875,0.068398036,0.35062498
0.06619196,0.39823124,0.06589019,0.39593753,0.06815674,0.35445938
0.066026315,0.39878753,0.06579009,0.39925003,0.06804758,0.35396248
0.065721855,0.40156558,0.0653681,0.4067969,0.067960896,0.3566125
0.06561964,0.40053758,0.065551706,0.39457813,0.06784629,0.35503125
0.06548817,0.4039031,0.06512474,0.4069375,0.06791287,0.35320938
0.065353826,0.40102494,0.06518298,0.40807813,0.06805684,0.3548
0.065104395,0.4040281,0.06503005,0.40135938,0.06785497,0.35752812
0.06486067,0.41105312,0.064653635,0.40384376,0.0673719,0.35880312
0.06469708,0.40734997,0.06448517,0.4098594,0.06733159,0.36273748
0.06449012,0.412675,0.0642953,0.41640627,0.06729465,0.35920623
0.06429598,0.41434062,0.06417106,0.4113594,0.067036554,0.36503124
0.06420572,0.4151406,0.06381353,0.41625002,0.06700648,0.36315313
0.06387174,0.41460937,0.06392237,0.4132969,0.06706782,0.36694375
0.06377669,0.41599998,0.06368426,0.4133594,0.0668023,0.36479998
0.063657716,0.42018124,0.06348467,0.41801566,0.06690475,0.36513123
0.063539065,0.41733125,0.06311488,0.42803127,0.0669017,0.35978436
0.06324016,0.42118752,0.06324006,0.42037502,0.06677562,0.3599156
0.06312564,0.4235937,0.06323467,0.42309377,0.066662624,0.36848125
0.06299287,0.42464995,0.06289793,0.42009377,0.06660446,0.36695623
0.062937886,0.42467815,0.06273209,0.42090628,0.06647962,0.36985624
0.06273862,0.4255562,0.06258211,0.42845315,0.06649979,0.36895937
0.06257107,0.430325,0.062420245,0.42770314,0.066441596,0.36948436
0.06246059,0.42694682,0.0623437,0.42800003,0.066446334,0.36769375
0.062257968,0.43486872,0.06251375,0.43028128,0.06633971,0.3740906
0.06215858,0.4360219,0.062268764,0.42987502,0.06619765,0.37402812
0.06199815,0.43667185,0.06195979,0.43032813,0.06613289,0.37609062
0.06188732,0.43896255,0.06182105,0.43945315,0.06616792,0.37462187
0.06167141,0.4458125,0.061864596,0.43859378,0.066160254,0.3725875
0.061512467,0.44514996,0.061463278,0.45453128,0.065978035,0.37750936
0.061295785,0.44742188,0.061411478,0.44581252,0.06608315,0.38196248
0.061141416,0.45167196,0.060981568,0.45590627,0.06593243,0.3781281
0.06076011,0.45616245,0.060875025,0.45512503,0.06697491,0.39208123
0.06039197,0.4588469,0.060432315,0.45865628,0.06660754,0.39653435
0.059897076,0.4649469,0.0598165,0.46914065,0.06771591,0.4025625
0.05953597,0.47507805,0.0589423,0.47715628,0.06677765,0.41909686
0.05851751,0.4886781,0.05844327,0.4849219,0.06662806,0.42947185
0.05759816,0.5025813,0.057182338,0.51543754,0.06337022,0.474075
0.056118112,0.5237531,0.056313094,0.5263907,0.062828,0.49641562
0.054588467,0.54473436,0.054232076,0.5405313,0.05788229,0.5393406
0.052843712,0.57003754,0.050509863,0.58614063,0.05736803,0.5406375
0.049594928,0.60487497,0.047603752,0.6147344,0.055815168,0.54704684
0.045228682,0.6466031,0.04786592,0.61675,0.05093895,0.5984156
0.04316817,0.66485,0.048646808,0.6175469,0.05871806,0.5514594
